id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal,faturamento,custo_total,lucro,margem_lucro,ano,mes,nome_mes
108571,2025-02-14,C1078,Carregador,Acessórios,1,157.8,0.05,78.9,DF,Centro-Oeste,Cartão de débito,Marketplace,149.91,78.9,71.01,0.4737,2025,2,February
108572,2026-02-09,C1803,Carregador,Acessórios,2,188.71,0.0,94.36,DF,Centro-Oeste,PIX,Marketplace,377.42,188.72,188.7,0.5,2026,2,February
108573,2026-01-08,C1937,Teclado,Eletrônicos,1,405.27,0.05,243.16,RN,Nordeste,Boleto,Online,385.01,243.16,141.85,0.3684,2026,1,January
108574,2026-01-04,C1990,Mouse,Eletrônicos,1,401.36,0.0,232.79,MA,Nordeste,Cartão de crédito,Marketplace,401.36,232.79,168.57,0.42,2026,1,January
108575,2026-01-05,C2485,Luminária,Escritório,2,153.41,0.0,79.77,MG,Sudeste,PIX,Online,306.82,159.54,147.28,0.48,2026,1,January
108576,2025-04-16,C2219,Headset,Eletrônicos,2,781.31,0.0,484.41,AM,Norte,PIX,Online,1562.62,968.82,593.8,0.38,2025,4,April
108577,2025-12-01,C2095,Monitor,Eletrônicos,2,1385.05,0.1,941.83,PE,Nordeste,Cartão de débito,Online,2493.09,1883.66,609.43,0.2444,2025,12,December
108578,2025-02-15,C1742,Carregador,Acessórios,1,170.79,0.05,85.39,SC,Sul,PIX,Online,162.25,85.39,76.86,0.4737,2025,2,February
108579,2026-03-13,C1910,Carregador,Acessórios,2,183.31,0.05,91.66,PI,Nordeste,Cartão de crédito,Marketplace,348.29,183.32,164.97,0.4737,2026,3,March
108580,2025-05-09,C1230,Mesa,Escritório,3,1476.86,0.1,1004.26,RO,Norte,PIX,Marketplace,3987.52,3012.78,974.74,0.2444,2025,5,May
108581,2025-09-10,C2309,Teclado,Eletrônicos,1,748.61,0.0,449.17,PA,Norte,PIX,Online,748.61,449.17,299.44,0.4,2025,9,September
108582,2025-11-01,C1253,Monitor,Eletrônicos,3,1671.17,0.05,1136.4,MG,Sudeste,Cartão de crédito,Marketplace,4762.83,3409.2,1353.63,0.2842,2025,11,November
108583,2025-07-18,C0033,Monitor,Eletrônicos,4,2398.21,0.1,1630.78,DF,Centro-Oeste,PIX,Online,8633.56,6523.12,2110.44,0.2444,2025,7,July
108584,2025-08-27,C1133,Suporte para Monitor,Escritório,1,141.27,0.1,77.7,MA,Nordeste,Boleto,Online,127.14,77.7,49.44,0.3889,2025,8,August
108585,2025-02-01,C1052,Liquidificador,Casa,2,410.25,0.1,258.46,MT,Centro-Oeste,PIX,Online,738.45,516.92,221.53,0.3,2025,2,February
108586,2026-05-02,C0068,Cafeteira,Casa,1,670.63,0.0,435.91,PA,Norte,Cartão de débito,Online,670.63,435.91,234.72,0.35,2026,5,May
108587,2025-10-14,C0272,Smartphone,Eletrônicos,1,1599.46,0.05,1247.58,MG,Sudeste,Boleto,Online,1519.49,1247.58,271.91,0.1789,2025,10,October
108588,2026-06-25,C0685,Suporte para Monitor,Escritório,4,463.56,0.05,254.96,SE,Nordeste,Boleto,Marketplace,1761.53,1019.84,741.69,0.421,2026,6,June
108589,2026-05-27,C0083,Suporte para Monitor,Escritório,2,271.47,0.05,149.31,CE,Nordeste,Cartão de débito,Online,515.79,298.62,217.17,0.421,2026,5,May
108590,2025-02-03,C0251,Mesa,Escritório,1,1811.0,0.2,1231.48,RJ,Sudeste,Cartão de débito,Marketplace,1448.8,1231.48,217.32,0.15,2025,2,February
108591,2026-02-13,C0759,Notebook,Eletrônicos,1,2912.63,0.1,2097.09,SP,Sudeste,Boleto,Marketplace,2621.37,2097.09,524.28,0.2,2026,2,February
108592,2025-02-11,C2386,Notebook,Eletrônicos,1,3577.58,0.0,2575.86,AL,Nordeste,Boleto,Online,3577.58,2575.86,1001.72,0.28,2025,2,February
108593,2025-12-24,C1643,Aspirador,Casa,1,294.69,0.1,197.44,AP,Norte,Cartão de crédito,Marketplace,265.22,197.44,67.78,0.2556,2025,12,December
108594,2025-05-31,C1439,Liquidificador,Casa,3,187.86,0.0,118.35,RJ,Sudeste,Cartão de débito,Marketplace,563.58,355.05,208.53,0.37,2025,5,May
108595,2025-01-27,C1935,Mouse,Eletrônicos,3,458.63,0.2,266.01,BA,Nordeste,PIX,Online,1100.71,798.03,302.68,0.275,2025,1,January
108596,2026-01-10,C1721,Mouse,Eletrônicos,4,467.94,0.05,271.41,TO,Norte,Cartão de débito,Marketplace,1778.17,1085.64,692.53,0.3895,2026,1,January
108597,2025-05-08,C1404,Monitor,Eletrônicos,1,2162.23,0.0,1470.32,RJ,Sudeste,Boleto,Marketplace,2162.23,1470.32,691.91,0.32,2025,5,May
108598,2025-04-30,C1173,Mouse,Eletrônicos,2,385.21,0.05,223.42,PA,Norte,PIX,Marketplace,731.9,446.84,285.06,0.3895,2025,4,April
108599,2026-03-13,C2346,Smartphone,Eletrônicos,2,2685.07,0.1,2094.35,PI,Nordeste,PIX,Marketplace,4833.13,4188.7,644.43,0.1333,2026,3,March
108600,2026-02-14,C2191,Headset,Eletrônicos,3,198.01,0.1,122.77,PA,Norte,Cartão de crédito,Marketplace,534.63,368.31,166.32,0.3111,2026,2,February
108601,2025-01-31,C0353,Cadeira,Escritório,2,1170.6,0.05,819.42,SP,Sudeste,PIX,Online,2224.14,1638.84,585.3,0.2632,2025,1,January
108602,2026-05-12,C0777,Teclado,Eletrônicos,2,420.49,0.05,252.29,RJ,Sudeste,Cartão de crédito,Online,798.93,504.58,294.35,0.3684,2026,5,May
108603,2026-03-07,C0319,Carregador,Acessórios,1,202.37,0.05,101.19,RS,Sul,PIX,Marketplace,192.25,101.19,91.06,0.4737,2026,3,March
108604,2025-02-06,C0371,Cabo USB,Acessórios,1,27.78,0.0,12.5,DF,Centro-Oeste,PIX,Marketplace,27.78,12.5,15.28,0.55,2025,2,February
108605,2025-12-22,C1023,Headset,Eletrônicos,1,252.91,0.05,156.8,SE,Nordeste,Cartão de crédito,Marketplace,240.26,156.8,83.46,0.3474,2025,12,December
108606,2025-01-30,C1590,Mouse,Eletrônicos,1,427.98,0.05,248.23,MA,Nordeste,PIX,Marketplace,406.58,248.23,158.35,0.3895,2025,1,January
108607,2025-01-13,C2399,Notebook,Eletrônicos,2,4459.35,0.0,3210.73,PA,Norte,Cartão de débito,Online,8918.7,6421.46,2497.24,0.28,2025,1,January
108608,2025-11-10,C2373,Cadeira,Escritório,2,1787.87,0.1,1251.51,RS,Sul,Cartão de crédito,Online,3218.17,2503.02,715.15,0.2222,2025,11,November
108609,2026-05-05,C0561,Hub USB,Acessórios,2,154.56,0.2,85.01,GO,Centro-Oeste,Cartão de débito,Online,247.3,170.02,77.28,0.3125,2026,5,May
108610,2025-09-07,C1237,Cadeira,Escritório,3,2468.44,0.2,1727.91,SC,Sul,Boleto,Online,5924.26,5183.73,740.53,0.125,2025,9,September
108611,2025-10-22,C2426,Luminária,Escritório,1,174.27,0.05,90.62,AM,Norte,Boleto,Online,165.56,90.62,74.94,0.4526,2025,10,October
108612,2025-12-14,C1307,Cabo USB,Acessórios,1,35.25,0.05,15.86,SC,Sul,Cartão de débito,Online,33.49,15.86,17.63,0.5264,2025,12,December
108613,2025-01-31,C2316,Aspirador,Casa,1,291.77,0.05,195.49,RO,Norte,PIX,Marketplace,277.18,195.49,81.69,0.2947,2025,1,January
108614,2025-08-06,C2156,Liquidificador,Casa,1,358.61,0.0,225.92,SC,Sul,Boleto,Marketplace,358.61,225.92,132.69,0.37,2025,8,August
108615,2026-04-09,C1542,Carregador,Acessórios,1,58.8,0.05,29.4,AP,Norte,Cartão de crédito,Online,55.86,29.4,26.46,0.4737,2026,4,April
108616,2025-05-05,C0947,Mesa,Escritório,1,1099.07,0.1,747.37,MS,Centro-Oeste,Cartão de débito,Online,989.16,747.37,241.79,0.2444,2025,5,May
108617,2026-01-21,C0888,Carregador,Acessórios,1,150.86,0.0,75.43,RN,Nordeste,Cartão de débito,Marketplace,150.86,75.43,75.43,0.5,2026,1,January
108618,2026-06-22,C1357,Mouse,Eletrônicos,2,291.1,0.15,168.84,RR,Norte,Cartão de crédito,Online,494.87,337.68,157.19,0.3176,2026,6,June
108619,2026-01-17,C1995,Aspirador,Casa,1,1149.1,0.0,769.9,MT,Centro-Oeste,Boleto,Online,1149.1,769.9,379.2,0.33,2026,1,January
108620,2025-02-19,C1878,Mesa,Escritório,1,554.24,0.0,376.88,CE,Nordeste,Boleto,Online,554.24,376.88,177.36,0.32,2025,2,February
108621,2026-03-27,C0348,Carregador,Acessórios,3,53.72,0.0,26.86,AP,Norte,Cartão de débito,Online,161.16,80.58,80.58,0.5,2026,3,March
108622,2025-09-09,C1397,Monitor,Eletrônicos,2,2243.57,0.05,1525.63,ES,Sudeste,Boleto,Online,4262.78,3051.26,1211.52,0.2842,2025,9,September
108623,2026-02-07,C0909,Carregador,Acessórios,1,174.88,0.1,87.44,MT,Centro-Oeste,Boleto,Online,157.39,87.44,69.95,0.4444,2026,2,February
108624,2025-02-08,C0171,Luminária,Escritório,3,274.46,0.0,142.72,AM,Norte,PIX,Marketplace,823.38,428.16,395.22,0.48,2025,2,February
108625,2026-06-01,C0290,Headset,Eletrônicos,1,452.81,0.0,280.74,AC,Norte,Cartão de débito,Marketplace,452.81,280.74,172.07,0.38,2026,6,June
108626,2025-03-27,C2276,Notebook,Eletrônicos,2,3233.72,0.05,2328.28,AP,Norte,Cartão de débito,Online,6144.07,4656.56,1487.51,0.2421,2025,3,March
108627,2025-05-15,C2218,Hub USB,Acessórios,1,80.45,0.1,44.25,AL,Nordeste,PIX,Marketplace,72.4,44.25,28.15,0.3888,2025,5,May
108628,2025-10-22,C2498,Hub USB,Acessórios,1,179.42,0.0,98.68,PR,Sul,Cartão de débito,Online,179.42,98.68,80.74,0.45,2025,10,October
108629,2025-06-29,C1142,Luminária,Escritório,4,257.17,0.05,133.73,SC,Sul,Boleto,Marketplace,977.25,534.92,442.33,0.4526,2025,6,June
108630,2025-12-10,C2089,Cafeteira,Casa,2,584.59,0.0,379.98,RR,Norte,Cartão de débito,Marketplace,1169.18,759.96,409.22,0.35,2025,12,December
108631,2025-09-09,C1187,Aspirador,Casa,1,1498.67,0.2,1004.11,MA,Nordeste,Cartão de crédito,Online,1198.94,1004.11,194.83,0.1625,2025,9,September
108632,2025-02-26,C2390,Liquidificador,Casa,3,289.44,0.05,182.35,RS,Sul,PIX,Marketplace,824.9,547.05,277.85,0.3368,2025,2,February
108633,2025-07-20,C1851,Monitor,Eletrônicos,3,1371.47,0.1,932.6,AM,Norte,Boleto,Online,3702.97,2797.8,905.17,0.2444,2025,7,July
108634,2025-06-15,C1745,Cadeira,Escritório,1,1243.02,0.05,870.11,PE,Nordeste,Cartão de crédito,Online,1180.87,870.11,310.76,0.2632,2025,6,June
108635,2026-06-04,C1850,Headset,Eletrônicos,1,257.09,0.15,159.4,AL,Nordeste,Cartão de crédito,Online,218.53,159.4,59.13,0.2706,2026,6,June
108636,2025-08-02,C0635,Headset,Eletrônicos,4,589.94,0.05,365.76,SE,Nordeste,PIX,Marketplace,2241.77,1463.04,778.73,0.3474,2025,8,August
108637,2025-04-08,C0658,Cadeira,Escritório,1,1340.95,0.1,938.66,SP,Sudeste,Boleto,Marketplace,1206.86,938.66,268.2,0.2222,2025,4,April
108638,2025-01-08,C1831,Luminária,Escritório,4,209.08,0.0,108.72,PA,Norte,Cartão de débito,Online,836.32,434.88,401.44,0.48,2025,1,January
108639,2025-02-08,C2023,Cabo USB,Acessórios,1,38.5,0.1,17.32,PA,Norte,Cartão de débito,Online,34.65,17.32,17.33,0.5001,2025,2,February
108640,2025-04-01,C0717,Air Fryer,Casa,1,708.42,0.0,453.39,RJ,Sudeste,Boleto,Online,708.42,453.39,255.03,0.36,2025,4,April
108641,2025-10-03,C0522,Mesa,Escritório,1,520.35,0.0,353.84,SC,Sul,Boleto,Online,520.35,353.84,166.51,0.32,2025,10,October
108642,2026-04-06,C1109,Mesa,Escritório,4,1951.79,0.15,1327.22,PE,Nordeste,Boleto,Marketplace,6636.09,5308.88,1327.21,0.2,2026,4,April
108643,2025-11-09,C1583,Hub USB,Acessórios,2,155.26,0.05,85.39,MA,Nordeste,Cartão de crédito,Marketplace,294.99,170.78,124.21,0.4211,2025,11,November
108644,2025-09-18,C0524,Air Fryer,Casa,1,650.9,0.1,416.58,PA,Norte,Cartão de crédito,Marketplace,585.81,416.58,169.23,0.2889,2025,9,September
108645,2025-03-23,C1477,Smartphone,Eletrônicos,1,3284.43,0.0,2561.86,RO,Norte,PIX,Online,3284.43,2561.86,722.57,0.22,2025,3,March
108646,2026-03-10,C1520,Liquidificador,Casa,1,524.84,0.0,330.65,AM,Norte,Cartão de débito,Online,524.84,330.65,194.19,0.37,2026,3,March
108647,2025-01-24,C0935,Carregador,Acessórios,2,134.25,0.0,67.12,PI,Nordeste,PIX,Online,268.5,134.24,134.26,0.5,2025,1,January
108648,2026-04-13,C2434,Cadeira,Escritório,1,2147.53,0.1,1503.27,SE,Nordeste,Cartão de débito,Online,1932.78,1503.27,429.51,0.2222,2026,4,April
108649,2025-06-16,C0147,Mesa,Escritório,1,1281.01,0.05,871.09,RJ,Sudeste,Cartão de crédito,Online,1216.96,871.09,345.87,0.2842,2025,6,June
108650,2026-03-20,C0821,Cabo USB,Acessórios,5,33.08,0.05,14.89,AL,Nordeste,Boleto,Marketplace,157.13,74.45,82.68,0.5262,2026,3,March
108651,2026-01-09,C2277,Air Fryer,Casa,1,882.37,0.05,564.72,MT,Centro-Oeste,PIX,Marketplace,838.25,564.72,273.53,0.3263,2026,1,January
108652,2026-03-30,C0649,Teclado,Eletrônicos,1,464.34,0.05,278.6,SC,Sul,Cartão de débito,Marketplace,441.12,278.6,162.52,0.3684,2026,3,March
108653,2025-05-04,C1413,Mesa,Escritório,1,1643.18,0.15,1117.36,BA,Nordeste,PIX,Marketplace,1396.7,1117.36,279.34,0.2,2025,5,May
108654,2026-03-25,C0967,Luminária,Escritório,1,340.27,0.15,176.94,PE,Nordeste,Cartão de crédito,Online,289.23,176.94,112.29,0.3882,2026,3,March
108655,2026-05-12,C0526,Headset,Eletrônicos,3,672.11,0.05,416.71,MG,Sudeste,Cartão de crédito,Online,1915.51,1250.13,665.38,0.3474,2026,5,May
108656,2026-01-10,C1783,Smartphone,Eletrônicos,4,4366.57,0.0,3405.92,AM,Norte,Cartão de crédito,Online,17466.28,13623.68,3842.6,0.22,2026,1,January
108657,2026-06-06,C1096,Notebook,Eletrônicos,1,3693.58,0.1,2659.38,AM,Norte,Cartão de débito,Online,3324.22,2659.38,664.84,0.2,2026,6,June
108658,2025-04-14,C0608,Carregador,Acessórios,1,70.81,0.0,35.41,RN,Nordeste,Boleto,Marketplace,70.81,35.41,35.4,0.4999,2025,4,April
108659,2025-09-28,C1767,Aspirador,Casa,1,664.68,0.0,445.34,ES,Sudeste,PIX,Marketplace,664.68,445.34,219.34,0.33,2025,9,September
108660,2026-03-30,C0420,Headset,Eletrônicos,1,302.15,0.0,187.33,RS,Sul,Cartão de crédito,Online,302.15,187.33,114.82,0.38,2026,3,March
108661,2026-06-01,C1824,Cafeteira,Casa,3,207.08,0.05,134.6,RJ,Sudeste,Cartão de crédito,Marketplace,590.18,403.8,186.38,0.3158,2026,6,June
108662,2026-05-09,C0925,Teclado,Eletrônicos,1,341.64,0.15,204.98,DF,Centro-Oeste,Boleto,Online,290.39,204.98,85.41,0.2941,2026,5,May
108663,2026-05-04,C1810,Hub USB,Acessórios,1,104.98,0.05,57.74,CE,Nordeste,Cartão de crédito,Online,99.73,57.74,41.99,0.421,2026,5,May
108664,2025-07-02,C1313,Suporte para Monitor,Escritório,2,197.94,0.0,108.87,PE,Nordeste,Boleto,Marketplace,395.88,217.74,178.14,0.45,2025,7,July
108665,2025-02-01,C2056,Mouse,Eletrônicos,3,397.64,0.0,230.63,PR,Sul,PIX,Marketplace,1192.92,691.89,501.03,0.42,2025,2,February
108666,2025-04-20,C1605,Luminária,Escritório,2,271.48,0.1,141.17,RS,Sul,Boleto,Marketplace,488.66,282.34,206.32,0.4222,2025,4,April
108667,2025-04-19,C1253,Notebook,Eletrônicos,2,2937.32,0.1,2114.87,SC,Sul,Boleto,Online,5287.18,4229.74,1057.44,0.2,2025,4,April
108668,2026-02-11,C1134,Air Fryer,Casa,2,546.72,0.1,349.9,RN,Nordeste,Cartão de crédito,Online,984.1,699.8,284.3,0.2889,2026,2,February
108669,2025-05-24,C2043,Mesa,Escritório,1,1493.14,0.05,1015.34,PB,Nordeste,PIX,Online,1418.48,1015.34,403.14,0.2842,2025,5,May
108670,2025-11-10,C1935,Cadeira,Escritório,1,2412.37,0.0,1688.66,MA,Nordeste,Cartão de débito,Marketplace,2412.37,1688.66,723.71,0.3,2025,11,November
108671,2026-05-17,C1216,Notebook,Eletrônicos,1,4481.26,0.1,3226.51,MA,Nordeste,Cartão de débito,Marketplace,4033.13,3226.51,806.62,0.2,2026,5,May
108672,2026-04-04,C2454,Aspirador,Casa,1,1426.5,0.1,955.76,RN,Nordeste,PIX,Online,1283.85,955.76,328.09,0.2556,2026,4,April
108673,2025-11-05,C1061,Liquidificador,Casa,1,531.2,0.0,334.66,RO,Norte,Cartão de débito,Online,531.2,334.66,196.54,0.37,2025,11,November
108674,2025-09-27,C2089,Mouse,Eletrônicos,5,453.88,0.05,263.25,ES,Sudeste,PIX,Online,2155.93,1316.25,839.68,0.3895,2025,9,September
108675,2025-09-28,C0526,Hub USB,Acessórios,3,152.22,0.05,83.72,PB,Nordeste,Boleto,Marketplace,433.83,251.16,182.67,0.4211,2025,9,September
108676,2025-12-05,C2221,Liquidificador,Casa,1,351.54,0.0,221.47,RO,Norte,Cartão de débito,Online,351.54,221.47,130.07,0.37,2025,12,December
108677,2025-04-28,C1787,Aspirador,Casa,1,983.45,0.1,658.91,PE,Nordeste,Cartão de débito,Marketplace,885.1,658.91,226.19,0.2556,2025,4,April
108678,2026-06-21,C1312,Teclado,Eletrônicos,4,302.76,0.05,181.66,MG,Sudeste,Cartão de crédito,Marketplace,1150.49,726.64,423.85,0.3684,2026,6,June
108679,2026-02-09,C2017,Notebook,Eletrônicos,1,4338.97,0.05,3124.06,RN,Nordeste,Cartão de débito,Marketplace,4122.02,3124.06,997.96,0.2421,2026,2,February
108680,2026-06-05,C0523,Notebook,Eletrônicos,2,5803.3,0.0,4178.38,MG,Sudeste,Cartão de crédito,Online,11606.6,8356.76,3249.84,0.28,2026,6,June
108681,2025-08-12,C0948,Hub USB,Acessórios,1,113.7,0.15,62.54,TO,Norte,Cartão de débito,Marketplace,96.64,62.54,34.1,0.3529,2025,8,August
108682,2025-01-26,C0583,Hub USB,Acessórios,2,168.05,0.05,92.43,RJ,Sudeste,Cartão de débito,Marketplace,319.3,184.86,134.44,0.421,2025,1,January
108683,2025-03-19,C1475,Hub USB,Acessórios,1,131.08,0.0,72.09,PI,Nordeste,PIX,Online,131.08,72.09,58.99,0.45,2025,3,March
108684,2025-08-21,C2494,Suporte para Monitor,Escritório,1,485.18,0.1,266.85,MG,Sudeste,Cartão de débito,Marketplace,436.66,266.85,169.81,0.3889,2025,8,August
108685,2026-06-24,C1152,Teclado,Eletrônicos,1,606.24,0.05,363.74,SC,Sul,Cartão de débito,Online,575.93,363.74,212.19,0.3684,2026,6,June
108686,2025-03-17,C2402,Luminária,Escritório,1,114.55,0.05,59.57,RS,Sul,Cartão de crédito,Online,108.82,59.57,49.25,0.4526,2025,3,March
108687,2025-01-29,C1508,Cafeteira,Casa,1,451.49,0.0,293.47,DF,Centro-Oeste,Boleto,Marketplace,451.49,293.47,158.02,0.35,2025,1,January
108688,2026-06-18,C0610,Liquidificador,Casa,2,382.17,0.0,240.77,AM,Norte,Cartão de débito,Online,764.34,481.54,282.8,0.37,2026,6,June
108689,2025-09-07,C0075,Teclado,Eletrônicos,2,190.82,0.1,114.49,MA,Nordeste,Boleto,Online,343.48,228.98,114.5,0.3334,2025,9,September
108690,2025-01-07,C2189,Mouse,Eletrônicos,4,374.83,0.15,217.4,AC,Norte,Boleto,Online,1274.42,869.6,404.82,0.3177,2025,1,January
108691,2026-05-31,C1922,Mouse,Eletrônicos,2,278.44,0.2,161.5,RJ,Sudeste,Cartão de crédito,Online,445.5,323.0,122.5,0.275,2026,5,May
108692,2025-10-29,C2133,Monitor,Eletrônicos,3,1431.56,0.0,973.46,BA,Nordeste,Boleto,Online,4294.68,2920.38,1374.3,0.32,2025,10,October
108693,2026-05-05,C0255,Mesa,Escritório,1,1269.84,0.15,863.49,AP,Norte,Boleto,Marketplace,1079.36,863.49,215.87,0.2,2026,5,May
108694,2026-03-02,C1427,Teclado,Eletrônicos,1,402.99,0.0,241.79,RO,Norte,Cartão de crédito,Online,402.99,241.79,161.2,0.4,2026,3,March
108695,2026-03-07,C2153,Luminária,Escritório,1,145.31,0.1,75.56,SE,Nordeste,Cartão de débito,Marketplace,130.78,75.56,55.22,0.4222,2026,3,March
108696,2026-01-29,C0729,Luminária,Escritório,2,264.75,0.0,137.67,CE,Nordeste,Cartão de crédito,Online,529.5,275.34,254.16,0.48,2026,1,January
108697,2025-03-15,C1811,Cafeteira,Casa,1,1002.96,0.05,651.92,AP,Norte,PIX,Online,952.81,651.92,300.89,0.3158,2025,3,March
108698,2025-05-14,C0041,Headset,Eletrônicos,3,355.72,0.1,220.55,RO,Norte,Cartão de débito,Online,960.44,661.65,298.79,0.3111,2025,5,May
108699,2025-05-14,C1079,Teclado,Eletrônicos,2,119.37,0.05,71.62,GO,Centro-Oeste,Cartão de débito,Marketplace,226.8,143.24,83.56,0.3684,2025,5,May
108700,2025-08-07,C0887,Teclado,Eletrônicos,1,427.1,0.0,256.26,PA,Norte,Cartão de crédito,Online,427.1,256.26,170.84,0.4,2025,8,August
108701,2025-10-05,C1982,Teclado,Eletrônicos,1,293.67,0.15,176.2,SE,Nordeste,Cartão de débito,Online,249.62,176.2,73.42,0.2941,2025,10,October
108702,2026-06-13,C2337,Monitor,Eletrônicos,3,1667.84,0.0,1134.13,SP,Sudeste,Cartão de crédito,Marketplace,5003.52,3402.39,1601.13,0.32,2026,6,June
108703,2026-04-20,C1162,Smartphone,Eletrônicos,2,4832.67,0.05,3769.48,AL,Nordeste,Cartão de débito,Online,9182.07,7538.96,1643.11,0.1789,2026,4,April
108704,2026-02-22,C2198,Notebook,Eletrônicos,4,4182.11,0.05,3011.12,PE,Nordeste,Cartão de débito,Marketplace,15892.02,12044.48,3847.54,0.2421,2026,2,February
108705,2026-01-17,C0669,Smartphone,Eletrônicos,1,3354.35,0.1,2616.39,SC,Sul,Cartão de crédito,Online,3018.92,2616.39,402.53,0.1333,2026,1,January
108706,2025-03-13,C1615,Monitor,Eletrônicos,2,1420.92,0.15,966.23,PB,Nordeste,Cartão de crédito,Marketplace,2415.56,1932.46,483.1,0.2,2025,3,March
108707,2026-05-19,C1807,Aspirador,Casa,4,1194.67,0.0,800.43,PA,Norte,PIX,Online,4778.68,3201.72,1576.96,0.33,2026,5,May
108708,2026-02-07,C1715,Luminária,Escritório,1,278.95,0.1,145.05,PA,Norte,PIX,Marketplace,251.06,145.05,106.01,0.4222,2026,2,February
108709,2025-01-08,C0891,Cadeira,Escritório,1,538.24,0.05,376.77,AP,Norte,Cartão de crédito,Online,511.33,376.77,134.56,0.2632,2025,1,January
108710,2025-05-18,C1836,Cadeira,Escritório,2,1311.82,0.0,918.27,RR,Norte,Boleto,Online,2623.64,1836.54,787.1,0.3,2025,5,May
108711,2025-02-07,C1862,Air Fryer,Casa,3,553.22,0.1,354.06,MA,Nordeste,Boleto,Online,1493.69,1062.18,431.51,0.2889,2025,2,February
108712,2025-08-27,C0542,Luminária,Escritório,3,135.43,0.1,70.42,ES,Sudeste,PIX,Marketplace,365.66,211.26,154.4,0.4223,2025,8,August
108713,2026-01-21,C0966,Hub USB,Acessórios,2,136.13,0.15,74.87,DF,Centro-Oeste,Boleto,Online,231.42,149.74,81.68,0.353,2026,1,January
108714,2025-09-08,C1696,Headset,Eletrônicos,1,177.91,0.0,110.3,BA,Nordeste,Boleto,Marketplace,177.91,110.3,67.61,0.38,2025,9,September
108715,2026-02-10,C0489,Monitor,Eletrônicos,2,2216.4,0.15,1507.15,AC,Norte,Cartão de crédito,Online,3767.88,3014.3,753.58,0.2,2026,2,February
108716,2025-03-09,C1686,Cabo USB,Acessórios,3,72.37,0.2,32.57,RS,Sul,PIX,Online,173.69,97.71,75.98,0.4374,2025,3,March
108717,2025-12-04,C1396,Monitor,Eletrônicos,1,2076.18,0.0,1411.8,PR,Sul,Boleto,Marketplace,2076.18,1411.8,664.38,0.32,2025,12,December
108718,2025-02-05,C1814,Mouse,Eletrônicos,3,468.07,0.05,271.48,CE,Nordeste,Cartão de débito,Marketplace,1334.0,814.44,519.56,0.3895,2025,2,February
108719,2026-04-15,C0260,Teclado,Eletrônicos,1,690.88,0.15,414.53,RN,Nordeste,PIX,Marketplace,587.25,414.53,172.72,0.2941,2026,4,April
108720,2025-04-26,C1080,Cabo USB,Acessórios,3,53.03,0.15,23.86,MS,Centro-Oeste,Cartão de débito,Marketplace,135.23,71.58,63.65,0.4707,2025,4,April
108721,2026-04-18,C1290,Smartphone,Eletrônicos,3,3391.67,0.0,2645.5,GO,Centro-Oeste,Boleto,Online,10175.01,7936.5,2238.51,0.22,2026,4,April
108722,2025-06-09,C1511,Monitor,Eletrônicos,1,1650.2,0.15,1122.14,MT,Centro-Oeste,Cartão de crédito,Marketplace,1402.67,1122.14,280.53,0.2,2025,6,June
108723,2025-06-21,C1335,Monitor,Eletrônicos,3,1124.43,0.0,764.61,AP,Norte,Cartão de crédito,Online,3373.29,2293.83,1079.46,0.32,2025,6,June
108724,2025-06-28,C0137,Headset,Eletrônicos,1,572.09,0.0,354.7,SP,Sudeste,Cartão de débito,Online,572.09,354.7,217.39,0.38,2025,6,June
108725,2025-07-13,C1879,Carregador,Acessórios,1,236.51,0.1,118.25,PI,Nordeste,Cartão de débito,Marketplace,212.86,118.25,94.61,0.4445,2025,7,July
108726,2025-09-04,C0609,Air Fryer,Casa,2,940.31,0.0,601.8,MG,Sudeste,Cartão de crédito,Online,1880.62,1203.6,677.02,0.36,2025,9,September
108727,2025-06-24,C2224,Cafeteira,Casa,2,363.02,0.0,235.96,SP,Sudeste,Cartão de crédito,Marketplace,726.04,471.92,254.12,0.35,2025,6,June
108728,2025-05-14,C1109,Mouse,Eletrônicos,1,482.8,0.1,280.02,RN,Nordeste,Cartão de crédito,Online,434.52,280.02,154.5,0.3556,2025,5,May
108729,2025-10-03,C2425,Suporte para Monitor,Escritório,2,351.87,0.0,193.53,SE,Nordeste,Boleto,Online,703.74,387.06,316.68,0.45,2025,10,October
108730,2025-01-16,C0717,Headset,Eletrônicos,1,589.41,0.1,365.43,SP,Sudeste,PIX,Marketplace,530.47,365.43,165.04,0.3111,2025,1,January
108731,2025-07-10,C0068,Monitor,Eletrônicos,3,2341.3,0.1,1592.08,AP,Norte,Boleto,Online,6321.51,4776.24,1545.27,0.2444,2025,7,July
108732,2025-06-19,C2012,Cabo USB,Acessórios,1,78.76,0.0,35.44,MS,Centro-Oeste,Cartão de débito,Marketplace,78.76,35.44,43.32,0.55,2025,6,June
108733,2025-11-20,C0925,Liquidificador,Casa,1,145.13,0.1,91.43,RN,Nordeste,PIX,Online,130.62,91.43,39.19,0.3,2025,11,November
108734,2026-03-03,C1199,Mesa,Escritório,1,1437.2,0.05,977.3,MA,Nordeste,Cartão de débito,Online,1365.34,977.3,388.04,0.2842,2026,3,March
