id_pedido;data_pedido;id_cliente;id_produto;id_localizacao;quantidade;preco_unitario;desconto;custo_unitario;forma_pagamento;canal;faturamento;custo_total;lucro;margem_lucro
108127;2025-10-21;C0372;12;21;1;2379,98;0,15;1618,39;PIX;Online;2022,98;1618,39;404,59;0,2
108128;2025-12-27;C2325;11;27;3;818,68;0,15;556,7;Cartão de crédito;Online;2087,63;1670,1;417,53;0,2
108129;2025-05-04;C2121;13;11;1;180,37;0,05;104,61;PIX;Online;171,35;104,61;66,74;0,3895
108130;2026-01-07;C1086;1;12;1;813,61;0,0;520,71;Cartão de crédito;Marketplace;813,61;520,71;292,9;0,36
108131;2025-08-21;C1403;15;20;2;1816,15;0,1;1416,6;Cartão de débito;Online;3269,07;2833,2;435,87;0,1333
108132;2025-10-22;C1773;2;2;2;1445,44;0,0;968,44;Cartão de crédito;Marketplace;2890,88;1936,88;954,0;0,33
108133;2026-04-07;C0526;8;15;3;276,42;0,0;152,03;Cartão de crédito;Marketplace;829,26;456,09;373,17;0,45
108134;2026-04-18;C1150;13;7;4;310,77;0,05;180,25;Cartão de débito;Marketplace;1180,93;721,0;459,93;0,3895
108135;2025-12-28;C2372;12;20;2;2363,61;0,15;1607,25;Cartão de crédito;Marketplace;4018,14;3214,5;803,64;0,2
108136;2025-11-19;C0928;1;6;1;593,29;0,05;379,71;Boleto;Online;563,63;379,71;183,92;0,3263
108137;2026-05-17;C1259;10;20;1;316,93;0,1;164,8;Cartão de crédito;Online;285,24;164,8;120,44;0,4222
108138;2026-04-12;C0224;6;19;1;245,09;0,05;122,55;Cartão de crédito;Online;232,84;122,55;110,29;0,4737
108139;2025-10-31;C2084;10;18;1;324,45;0,1;168,71;PIX;Marketplace;292,0;168,71;123,29;0,4222
108140;2025-01-17;C0254;6;8;2;157,1;0,1;78,55;PIX;Marketplace;282,78;157,1;125,68;0,4444
108141;2026-02-01;C1348;9;21;1;455,83;0,0;287,17;Cartão de débito;Online;455,83;287,17;168,66;0,37
108142;2025-03-02;C1739;10;24;2;106,35;0,1;55,3;Cartão de crédito;Marketplace;191,43;110,6;80,83;0,4222
108143;2025-11-17;C0591;7;9;2;568,8;0,05;352,66;Cartão de débito;Online;1080,72;705,32;375,4;0,3474
108144;2026-05-10;C1324;10;12;1;225,32;0,1;117,17;PIX;Marketplace;202,79;117,17;85,62;0,4222
108145;2026-04-06;C2282;1;10;1;749,09;0,05;479,42;Boleto;Online;711,64;479,42;232,22;0,3263
108146;2026-06-19;C1972;15;8;2;2128,96;0,05;1660,59;Boleto;Online;4045,02;3321,18;723,84;0,1789
108147;2025-07-23;C0892;10;25;1;251,92;0,05;131,0;Cartão de débito;Marketplace;239,32;131,0;108,32;0,4526
108148;2025-08-05;C0673;3;2;3;79,74;0,0;35,88;Cartão de crédito;Marketplace;239,22;107,64;131,58;0,55
108149;2026-02-13;C1264;1;21;1;784,4;0,0;502,02;Cartão de débito;Online;784,4;502,02;282,38;0,36
108150;2026-05-09;C1260;14;21;2;4555,35;0,15;3279,85;Boleto;Online;7744,1;6559,7;1184,4;0,1529
108151;2025-04-02;C1008;2;1;4;428,81;0,0;287,3;Cartão de crédito;Online;1715,24;1149,2;566,04;0,33
108152;2025-03-16;C1170;1;22;2;358,77;0,0;229,61;PIX;Online;717,54;459,22;258,32;0,36
108153;2025-09-19;C1401;4;5;2;1870,33;0,0;1309,23;PIX;Online;3740,66;2618,46;1122,2;0,3
108154;2025-12-20;C0250;13;14;1;468,75;0,05;271,88;Cartão de débito;Online;445,31;271,88;173,43;0,3895
108155;2025-03-12;C0246;11;12;1;1509,13;0,0;1026,21;PIX;Online;1509,13;1026,21;482,92;0,32
108156;2025-10-17;C2376;5;18;1;717,15;0,05;466,15;Boleto;Online;681,29;466,15;215,14;0,3158
108157;2025-01-12;C1828;10;7;1;312,76;0,0;162,64;Boleto;Marketplace;312,76;162,64;150,12;0,48
108158;2025-05-27;C0949;9;27;1;414,34;0,05;261,03;Cartão de crédito;Online;393,62;261,03;132,59;0,3368
108159;2025-11-16;C0710;13;3;1;198,68;0,2;115,23;Boleto;Online;158,94;115,23;43,71;0,275
108160;2025-04-18;C1876;15;7;1;2460,54;0,0;1919,22;Boleto;Online;2460,54;1919,22;541,32;0,22
108161;2025-04-07;C0653;14;27;2;5475,93;0,05;3942,67;Cartão de crédito;Marketplace;10404,27;7885,34;2518,93;0,2421
108162;2025-06-10;C1822;14;23;2;4750,5;0,05;3420,36;Cartão de crédito;Marketplace;9025,95;6840,72;2185,23;0,2421
108163;2025-04-30;C0379;7;27;2;605,92;0,1;375,67;Boleto;Online;1090,66;751,34;339,32;0,3111
108164;2026-06-20;C1707;8;20;2;155,9;0,1;85,75;Cartão de crédito;Marketplace;280,62;171,5;109,12;0,3889
108165;2025-09-04;C1732;10;14;2;384,94;0,0;200,17;Boleto;Marketplace;769,88;400,34;369,54;0,48
108166;2025-10-19;C1328;14;2;1;3855,02;0,1;2775,61;Cartão de débito;Marketplace;3469,52;2775,61;693,91;0,2
108167;2026-01-31;C1999;1;22;3;723,31;0,05;462,92;Cartão de crédito;Marketplace;2061,43;1388,76;672,67;0,3263
108168;2025-03-17;C0827;15;6;3;2643,39;0,05;2061,84;Cartão de débito;Online;7533,66;6185,52;1348,14;0,1789
108169;2025-09-07;C0482;1;1;1;398,96;0,15;255,33;Cartão de crédito;Marketplace;339,12;255,33;83,79;0,2471
108170;2025-11-24;C1269;9;23;1;542,32;0,1;341,66;Cartão de crédito;Marketplace;488,09;341,66;146,43;0,3
108171;2025-04-02;C0075;8;17;1;240,91;0,0;132,5;Cartão de crédito;Marketplace;240,91;132,5;108,41;0,45
108172;2026-06-10;C1372;15;25;2;1643,31;0,05;1281,78;Cartão de crédito;Marketplace;3122,29;2563,56;558,73;0,1789
108173;2025-10-17;C0025;2;10;2;1199,56;0,1;803,71;Boleto;Marketplace;2159,21;1607,42;551,79;0,2556
108174;2025-03-30;C1192;10;20;4;202,63;0,1;105,37;Cartão de crédito;Online;729,47;421,48;307,99;0,4222
108175;2025-10-19;C0634;11;16;2;743,81;0,2;505,79;Cartão de crédito;Marketplace;1190,1;1011,58;178,52;0,15
108176;2026-03-30;C1259;17;4;1;303,06;0,0;181,84;Cartão de débito;Marketplace;303,06;181,84;121,22;0,4
108177;2025-09-09;C1440;7;5;1;444,3;0,05;275,47;Cartão de crédito;Marketplace;422,08;275,47;146,61;0,3474
108178;2026-05-23;C1962;17;4;2;458,73;0,0;275,24;Cartão de débito;Online;917,46;550,48;366,98;0,4
108179;2025-01-11;C1625;12;3;1;704,8;0,15;479,26;PIX;Online;599,08;479,26;119,82;0,2
108180;2026-02-17;C0510;3;9;1;73,69;0,05;33,16;Boleto;Online;70,01;33,16;36,85;0,5264
108181;2025-03-02;C1972;10;13;4;157,26;0,15;81,78;Cartão de débito;Online;534,68;327,12;207,56;0,3882
108182;2025-07-06;C0219;12;1;1;893,67;0,0;607,7;Cartão de débito;Online;893,67;607,7;285,97;0,32
108183;2025-12-24;C0093;16;27;2;551,82;0,2;303,5;PIX;Marketplace;882,91;607,0;275,91;0,3125
108184;2026-06-18;C0901;5;20;2;1116,96;0,0;726,02;Cartão de crédito;Marketplace;2233,92;1452,04;781,88;0,35
108185;2025-01-15;C1751;17;18;1;727,23;0,05;436,34;Cartão de débito;Online;690,87;436,34;254,53;0,3684
108186;2025-07-07;C0982;7;17;1;493,75;0,0;306,12;Cartão de débito;Marketplace;493,75;306,12;187,63;0,38
108187;2025-12-08;C0541;12;13;2;1270,56;0,1;863,98;Boleto;Online;2287,01;1727,96;559,05;0,2444
108188;2026-02-24;C1645;12;17;1;2087,24;0,1;1419,32;Boleto;Marketplace;1878,52;1419,32;459,2;0,2444
108189;2026-06-01;C1932;3;16;1;88,29;0,05;39,73;Cartão de débito;Marketplace;83,88;39,73;44,15;0,5263
108190;2025-01-02;C0162;13;10;1;258,57;0,0;149,97;Boleto;Marketplace;258,57;149,97;108,6;0,42
108191;2026-03-26;C1271;11;5;1;1636,52;0,1;1112,83;Boleto;Marketplace;1472,87;1112,83;360,04;0,2444
108192;2026-03-18;C0269;14;15;2;5471,72;0,05;3939,64;Não informado;Online;10396,27;7879,28;2516,99;0,2421
108193;2026-06-21;C0315;5;16;3;1081,42;0,1;702,92;Cartão de débito;Online;2919,83;2108,76;811,07;0,2778
108194;2025-12-29;C0838;15;4;1;4856,22;0,0;3787,85;PIX;Online;4856,22;3787,85;1068,37;0,22
108195;2025-07-14;C1239;11;6;2;913,3;0,15;621,04;Cartão de débito;Marketplace;1552,61;1242,08;310,53;0,2
108196;2026-02-12;C0282;4;1;1;2332,82;0,0;1632,97;Boleto;Marketplace;2332,82;1632,97;699,85;0,3
108197;2026-04-08;C1598;5;23;1;974,06;0,1;633,14;Cartão de débito;Marketplace;876,65;633,14;243,51;0,2778
108198;2026-06-08;C0482;8;14;4;164,57;0,05;90,51;Cartão de débito;Marketplace;625,37;362,04;263,33;0,4211
108199;2025-09-25;C1668;13;2;2;329,15;0,1;190,91;Cartão de crédito;Marketplace;592,47;381,82;210,65;0,3555
108200;2025-12-02;C2346;7;14;4;165,99;0,1;102,91;Cartão de crédito;Online;597,56;411,64;185,92;0,3111
108201;2025-11-17;C2295;1;1;2;355,79;0,1;227,71;PIX;Online;640,42;455,42;185,0;0,2889
108202;2025-10-14;C1260;7;27;3;421,54;0,1;261,35;Cartão de débito;Marketplace;1138,16;784,05;354,11;0,3111
108203;2025-11-19;C2421;7;13;1;206,6;0,15;128,09;Boleto;Marketplace;175,61;128,09;47,52;0,2706
108204;2025-08-16;C2054;13;13;1;489,1;0,05;283,68;Boleto;Marketplace;464,64;283,68;180,96;0,3895
108205;2025-04-11;C0176;13;11;1;271,99;0,0;157,75;Cartão de crédito;Online;271,99;157,75;114,24;0,42
108206;2025-12-27;C1891;7;19;1;722,8;0,0;448,14;PIX;Online;722,8;448,14;274,66;0,38
108207;2025-10-13;C0858;13;7;2;87,69;0,15;50,86;PIX;Marketplace;149,07;101,72;47,35;0,3176
108208;2026-03-31;C0856;4;24;2;940,26;0,05;658,18;Boleto;Online;1786,49;1316,36;470,13;0,2632
108209;2025-12-30;C0183;11;27;1;1462,48;0,0;994,49;PIX;Online;1462,48;994,49;467,99;0,32
108210;2025-09-01;C1298;2;7;1;964,44;0,05;646,17;PIX;Marketplace;916,22;646,17;270,05;0,2947
108211;2026-04-22;C0663;17;21;4;429,87;0,0;257,92;Boleto;Online;1719,48;1031,68;687,8;0,4
108212;2025-07-18;C1593;8;3;1;259,86;0,0;142,92;Cartão de débito;Marketplace;259,86;142,92;116,94;0,45
108213;2025-07-25;C1918;8;8;1;199,31;0,15;109,62;PIX;Marketplace;169,41;109,62;59,79;0,3529
108214;2025-01-18;C1464;8;6;1;102,18;0,1;56,2;Cartão de crédito;Online;91,96;56,2;35,76;0,3889
108215;2025-06-21;C1402;12;18;3;2372,07;0,05;1613,01;PIX;Marketplace;6760,4;4839,03;1921,37;0,2842
108216;2025-04-23;C0868;5;5;1;356,53;0,1;231,74;Boleto;Online;320,88;231,74;89,14;0,2778
108217;2025-11-05;C0173;11;14;3;984,73;0,0;669,62;PIX;Online;2954,19;2008,86;945,33;0,32
108218;2026-03-04;C1139;17;13;4;686,01;0,1;411,61;PIX;Online;2469,64;1646,44;823,2;0,3333
108219;2025-02-02;C0938;10;15;1;102,1;0,05;53,09;PIX;Online;96,99;53,09;43,9;0,4526
108220;2025-05-14;C0286;14;13;3;3511,11;0,0;2528,0;Cartão de crédito;Online;10533,33;7584,0;2949,33;0,28
108221;2025-06-20;C0091;7;15;2;443,56;0,2;275,01;Cartão de débito;Marketplace;709,7;550,02;159,68;0,225
108222;2025-03-23;C2457;14;9;3;4031,79;0,1;2902,89;Boleto;Marketplace;10885,83;8708,67;2177,16;0,2
108223;2025-11-03;C1910;14;20;2;2611,01;0,15;1879,93;Cartão de débito;Online;4438,72;3759,86;678,86;0,1529
108224;2025-02-15;C0312;4;19;4;2128,02;0,0;1489,61;Boleto;Marketplace;8512,08;5958,44;2553,64;0,3
108225;2025-07-02;C0816;12;26;3;2114,21;0,0;1437,66;PIX;Marketplace;6342,63;4312,98;2029,65;0,32
108226;2025-01-19;C1901;8;2;4;245,57;0,0;135,06;Cartão de crédito;Marketplace;982,28;540,24;442,04;0,45
108227;2026-01-25;C1316;8;22;1;125,25;0,1;68,89;Cartão de débito;Online;112,72;68,89;43,83;0,3888
108228;2025-06-13;C1333;17;27;2;703,84;0,0;422,3;Cartão de crédito;Marketplace;1407,68;844,6;563,08;0,4
108229;2025-04-23;C1769;14;16;4;4892,12;0,1;3522,33;PIX;Online;17611,63;14089,32;3522,31;0,2
108230;2026-02-26;C0338;16;27;1;107,26;0,0;58,99;PIX;Marketplace;107,26;58,99;48,27;0,45
108231;2025-11-27;C0921;6;18;1;192,75;0,1;96,38;Boleto;Marketplace;173,48;96,38;77,1;0,4444
108232;2025-09-07;C2481;1;14;2;381,09;0,05;243,9;Boleto;Marketplace;724,07;487,8;236,27;0,3263
108233;2025-11-19;C2424;2;11;1;924,98;0,05;619,74;PIX;Online;878,73;619,74;258,99;0,2947
108234;2025-12-09;C2050;8;24;4;260,18;0,0;143,1;PIX;Online;1040,72;572,4;468,32;0,45
108235;2025-07-14;C0900;5;2;2;221,52;0,0;143,99;Cartão de débito;Online;443,04;287,98;155,06;0,35
108236;2025-11-25;C0880;14;22;2;5918,49;0,0;4261,31;Cartão de débito;Online;11836,98;8522,62;3314,36;0,28
108237;2025-09-14;C2347;5;10;1;516,79;0,1;335,91;Cartão de débito;Online;465,11;335,91;129,2;0,2778
108238;2026-01-22;C1543;13;8;1;93,59;0,05;54,28;Cartão de crédito;Marketplace;88,91;54,28;34,63;0,3895
108239;2025-01-08;C1309;7;22;2;182,29;0,0;113,02;PIX;Online;364,58;226,04;138,54;0,38
108240;2025-02-18;C2310;1;24;2;710,73;0,05;454,87;PIX;Online;1350,39;909,74;440,65;0,3263
108241;2025-10-25;C2041;10;6;2;85,29;0,0;44,35;PIX;Marketplace;170,58;88,7;81,88;0,48
108242;2025-03-15;C1459;7;18;1;252,51;0,15;156,56;Cartão de crédito;Marketplace;214,63;156,56;58,07;0,2706
108243;2026-01-01;C1987;17;8;1;497,1;0,15;298,26;Cartão de crédito;Marketplace;422,54;298,26;124,28;0,2941
108244;2025-09-28;C2353;4;17;1;1144,38;0,1;801,07;Cartão de débito;Online;1029,94;801,07;228,87;0,2222
108245;2025-02-27;C2056;9;14;1;503,65;0,05;317,3;Cartão de crédito;Marketplace;478,47;317,3;161,17;0,3368
108246;2025-01-14;C1796;12;22;1;2091,3;0,05;1422,08;Cartão de crédito;Online;1986,74;1422,08;564,66;0,2842
108247;2025-04-04;C2255;10;8;1;359,44;0,15;186,91;PIX;Marketplace;305,52;186,91;118,61;0,3882
108248;2026-04-21;C1892;10;2;3;181,43;0,0;94,34;Cartão de débito;Marketplace;544,29;283,02;261,27;0,48
108249;2025-09-20;C1148;7;26;1;735,61;0,15;456,08;Boleto;Marketplace;625,27;456,08;169,19;0,2706
108250;2025-11-10;C1870;4;22;1;2291,0;0,05;1603,7;PIX;Marketplace;2176,45;1603,7;572,75;0,2632
108251;2026-04-23;C2012;1;14;4;959,73;0,1;614,23;Cartão de crédito;Marketplace;3455,03;2456,92;998,11;0,2889
108252;2025-11-23;C2049;13;8;1;392,34;0,0;227,56;Cartão de débito;Online;392,34;227,56;164,78;0,42
108253;2026-04-26;C0875;5;10;2;212,17;0,0;137,91;Cartão de débito;Online;424,34;275,82;148,52;0,35
108254;2025-09-08;C0537;7;3;2;231,87;0,0;143,76;Cartão de crédito;Marketplace;463,74;287,52;176,22;0,38
108255;2026-05-15;C2410;17;6;1;500,87;0,0;300,52;Cartão de débito;Online;500,87;300,52;200,35;0,4
108256;2025-03-14;C2092;8;5;1;174,83;0,1;96,16;PIX;Online;157,35;96,16;61,19;0,3889
108257;2025-02-22;C0854;2;12;1;540,8;0,0;362,34;Cartão de débito;Marketplace;540,8;362,34;178,46;0,33
108258;2025-12-31;C1939;12;23;1;2068,5;0,1;1406,58;Cartão de crédito;Online;1861,65;1406,58;455,07;0,2444
108259;2026-02-27;C2006;11;5;3;1060,06;0,0;720,84;Boleto;Marketplace;3180,18;2162,52;1017,66;0,32
108260;2026-02-19;C0960;13;19;4;410,96;0,1;238,36;Cartão de crédito;Online;1479,46;953,44;526,02;0,3555
108261;2025-08-09;C2146;12;24;1;1745,29;0,1;1186,8;Boleto;Online;1570,76;1186,8;383,96;0,2444
108262;2025-01-08;C1452;9;10;1;356,68;0,05;224,71;Boleto;Online;338,85;224,71;114,14;0,3368
108263;2025-07-11;C2495;7;19;3;204,19;0,1;126,6;Cartão de débito;Online;551,31;379,8;171,51;0,3111
108264;2025-03-28;C1919;15;21;1;1114,95;0,05;869,66;Cartão de débito;Marketplace;1059,2;869,66;189,54;0,1789
108265;2025-04-29;C1871;3;3;2;52,35;0,05;23,56;Boleto;Marketplace;99,46;47,12;52,34;0,5262
108266;2025-05-06;C0634;10;1;1;224,15;0,1;116,56;PIX;Marketplace;201,74;116,56;85,18;0,4222
108267;2025-04-21;C1416;9;22;3;292,78;0,0;184,45;Boleto;Marketplace;878,34;553,35;324,99;0,37
108268;2025-07-08;C1201;6;13;4;64,94;0,0;32,47;Cartão de crédito;Online;259,76;129,88;129,88;0,5
108269;2025-07-05;C1500;17;25;1;290,93;0,0;174,56;Cartão de débito;Marketplace;290,93;174,56;116,37;0,4
108270;2026-02-04;C1080;7;6;1;485,4;0,1;300,95;Cartão de crédito;Online;436,86;300,95;135,91;0,3111
108271;2025-02-12;C1085;17;6;1;607,39;0,0;364,43;Cartão de crédito;Marketplace;607,39;364,43;242,96;0,4
108272;2026-03-19;C1030;11;24;1;1670,85;0,0;1136,18;Cartão de crédito;Online;1670,85;1136,18;534,67;0,32
108273;2025-06-30;C1730;6;25;1;80,62;0,05;40,31;Cartão de débito;Online;76,59;40,31;36,28;0,4737
108274;2025-08-18;C0800;16;11;1;551,35;0,2;303,24;PIX;Online;441,08;303,24;137,84;0,3125
108275;2025-08-12;C2485;15;22;3;4674,52;0,0;3646,13;Cartão de débito;Online;14023,56;10938,39;3085,17;0,22
108276;2026-03-27;C1775;13;15;1;312,26;0,1;181,11;Cartão de crédito;Online;281,03;181,11;99,92;0,3555
108277;2025-10-31;C0743;8;23;1;106,42;0,0;58,53;Cartão de crédito;Online;106,42;58,53;47,89;0,45
108278;2026-05-10;C1437;7;26;1;299,87;0,15;185,92;Boleto;Online;254,89;185,92;68,97;0,2706
108279;2025-10-02;C2191;15;3;1;1915,53;0,05;1494,11;Boleto;Marketplace;1819,75;1494,11;325,64;0,1789
108280;2025-04-19;C2299;6;4;1;73,19;0,1;36,59;PIX;Online;65,87;36,59;29,28;0,4445
108281;2026-03-19;C1191;8;4;1;283,39;0,0;155,86;Boleto;Marketplace;283,39;155,86;127,53;0,45
108282;2025-06-06;C1650;17;15;1;583,23;0,1;349,94;Boleto;Online;524,91;349,94;174,97;0,3333
108283;2025-10-18;C0659;3;5;2;24,0;0,1;10,8;Cartão de crédito;Marketplace;43,2;21,6;21,6;0,5
108284;2025-02-12;C0566;17;8;1;175,8;0,0;105,48;Boleto;Online;175,8;105,48;70,32;0,4
108285;2025-01-21;C1187;9;22;2;358,28;0,1;225,72;Boleto;Online;644,9;451,44;193,46;0,3
108286;2025-11-03;C2091;8;25;1;109,85;0,1;60,42;Cartão de crédito;Online;98,86;60,42;38,44;0,3888
108287;2026-05-27;C0992;12;3;2;1569,46;0,15;1067,23;Cartão de crédito;Marketplace;2668,08;2134,46;533,62;0,2
108288;2025-05-08;C1733;1;11;1;520,87;0,15;333,36;Boleto;Marketplace;442,74;333,36;109,38;0,2471
108289;2026-02-10;C2031;17;19;1;708,09;0,15;424,85;Boleto;Marketplace;601,88;424,85;177,03;0,2941
108290;2026-02-19;C1092;12;27;1;2273,01;0,2;1545,65;PIX;Marketplace;1818,41;1545,65;272,76;0,15
108291;2025-05-20;C1176;2;1;1;1376,78;0,1;922,44;Não informado;Marketplace;1239,1;922,44;316,66;0,2556
108292;2025-08-16;C2057;11;10;1;1982,27;0,1;1347,94;Cartão de crédito;Online;1784,04;1347,94;436,1;0,2444
108293;2025-12-04;C0728;10;25;1;212,97;0,15;110,74;Cartão de débito;Online;181,02;110,74;70,28;0,3882
108294;2026-01-13;C0705;4;27;1;1039,74;0,1;727,82;Cartão de débito;Online;935,77;727,82;207,95;0,2222
108295;2025-03-22;C0620;15;2;1;3155,51;0,0;2461,3;PIX;Online;3155,51;2461,3;694,21;0,22
108296;2025-08-08;C1222;16;2;1;580,34;0,1;319,19;Boleto;Marketplace;522,31;319,19;203,12;0,3889
108297;2025-01-02;C1184;15;27;1;4883,45;0,05;3809,09;Cartão de débito;Marketplace;4639,28;3809,09;830,19;0,1789
108298;2025-11-06;C0724;1;24;3;427,94;0,05;273,88;Boleto;Online;1219,63;821,64;397,99;0,3263
108299;2025-12-06;C0556;14;17;1;5287,37;0,05;3806,91;Cartão de débito;Marketplace;5023,0;3806,91;1216,09;0,2421
108300;2025-05-01;C2076;16;21;1;132,58;0,0;72,92;PIX;Marketplace;132,58;72,92;59,66;0,45
108301;2025-06-08;C1692;2;8;1;1040,12;0,0;696,88;Cartão de débito;Online;1040,12;696,88;343,24;0,33
108302;2025-05-09;C1935;16;21;1;415,31;0,0;228,42;Cartão de débito;Online;415,31;228,42;186,89;0,45
108303;2026-03-07;C0390;14;5;1;4757,9;0,1;3425,69;Boleto;Marketplace;4282,11;3425,69;856,42;0,2
108304;2026-04-26;C1162;13;21;5;407,18;0,0;236,16;Cartão de débito;Online;2035,9;1180,8;855,1;0,42
108305;2025-06-13;C0983;11;15;1;1226,54;0,0;834,05;Boleto;Online;1226,54;834,05;392,49;0,32
108306;2026-06-13;C1262;5;19;1;650,39;0,05;422,75;Boleto;Online;617,87;422,75;195,12;0,3158
108307;2025-12-01;C1325;4;4;1;887,02;0,1;620,91;Cartão de crédito;Marketplace;798,32;620,91;177,41;0,2222
108308;2025-11-28;C0477;8;22;3;81,49;0,0;44,82;Cartão de débito;Marketplace;244,47;134,46;110,01;0,45
108309;2026-02-07;C1534;2;5;1;990,43;0,0;663,59;PIX;Marketplace;990,43;663,59;326,84;0,33
108310;2026-04-04;C1773;15;27;1;3851,26;0,0;3003,98;PIX;Marketplace;3851,26;3003,98;847,28;0,22
108311;2026-06-20;C1107;14;7;2;4126,17;0,0;2970,84;Boleto;Online;8252,34;5941,68;2310,66;0,28
108312;2025-01-25;C0569;6;6;1;141,41;0,2;70,7;Cartão de crédito;Online;113,13;70,7;42,43;0,3751
108313;2026-01-21;C1051;9;17;1;358,67;0,05;225,96;Cartão de débito;Marketplace;340,74;225,96;114,78;0,3369
108314;2026-06-06;C2151;17;15;1;623,46;0,0;374,08;Cartão de débito;Online;623,46;374,08;249,38;0,4
108315;2025-10-27;C0676;16;8;2;446,34;0,2;245,49;Cartão de crédito;Online;714,14;490,98;223,16;0,3125
108316;2025-09-16;C2302;4;19;4;1137,26;0,0;796,08;Cartão de débito;Online;4549,04;3184,32;1364,72;0,3
108317;2025-11-15;C1732;11;1;1;795,64;0,0;541,04;Boleto;Marketplace;795,64;541,04;254,6;0,32
108318;2026-03-25;C1721;13;25;3;461,17;0,0;267,48;Cartão de crédito;Marketplace;1383,51;802,44;581,07;0,42
108319;2025-12-04;C0938;12;7;3;1541,45;0,1;1048,19;Cartão de débito;Marketplace;4161,92;3144,57;1017,35;0,2444
108320;2026-06-20;C1666;1;3;2;943,49;0,15;603,83;Cartão de débito;Marketplace;1603,93;1207,66;396,27;0,2471
108321;2026-03-17;C0754;2;15;2;1141,31;0,05;764,68;PIX;Marketplace;2168,49;1529,36;639,13;0,2947
108322;2025-03-18;C2413;7;8;1;587,04;0,05;363,96;Cartão de débito;Marketplace;557,69;363,96;193,73;0,3474
108323;2025-01-12;C1209;2;14;2;768,42;0,0;514,84;Cartão de débito;Online;1536,84;1029,68;507,16;0,33
108324;2025-09-10;C1351;3;17;3;53,62;0,0;24,13;Boleto;Marketplace;160,86;72,39;88,47;0,55
108325;2026-04-28;C1791;12;27;1;2065,01;0,0;1404,21;Cartão de débito;Marketplace;2065,01;1404,21;660,8;0,32
108326;2025-08-25;C1012;4;10;1;2278,93;0,05;1595,25;PIX;Marketplace;2164,98;1595,25;569,73;0,2632
108327;2025-01-06;C0514;12;2;1;726,63;0,1;494,11;PIX;Marketplace;653,97;494,11;159,86;0,2444
108328;2025-07-26;C0283;11;21;2;1196,29;0,1;813,48;PIX;Marketplace;2153,32;1626,96;526,36;0,2444
108329;2026-04-30;C1083;13;14;1;170,77;0,0;99,05;Cartão de crédito;Online;170,77;99,05;71,72;0,42
108330;2025-10-22;C0976;1;10;2;629,44;0,0;402,84;Cartão de débito;Marketplace;1258,88;805,68;453,2;0,36
108331;2026-06-09;C1534;10;20;1;152,99;0,05;79,55;Cartão de crédito;Online;145,34;79,55;65,79;0,4527
108332;2026-01-24;C2257;2;20;2;538,33;0,0;360,68;Boleto;Online;1076,66;721,36;355,3;0,33
108333;2025-08-11;C2056;16;18;1;152,04;0,0;83,62;Cartão de débito;Marketplace;152,04;83,62;68,42;0,45
108334;2025-06-28;C1332;17;22;1;462,8;0,15;277,68;Cartão de débito;Online;393,38;277,68;115,7;0,2941
108335;2026-03-20;C0213;9;8;2;530,72;0,1;334,35;Cartão de crédito;Marketplace;955,3;668,7;286,6;0,3
108336;2025-10-06;C0705;11;7;1;1026,46;0,1;697,99;Cartão de débito;Marketplace;923,81;697,99;225,82;0,2444
108337;2025-02-26;C1989;12;4;1;2039,58;0,05;1386,91;Cartão de débito;Marketplace;1937,6;1386,91;550,69;0,2842
108338;2026-02-15;C0402;14;9;3;4085,98;0,15;2941,91;Cartão de débito;Online;10419,25;8825,73;1593,52;0,1529
108339;2025-12-26;C0297;3;10;1;44,0;0,1;19,8;Boleto;Marketplace;39,6;19,8;19,8;0,5
108340;2025-01-13;C0998;17;8;1;196,16;0,0;117,7;Boleto;Online;196,16;117,7;78,46;0,4
108341;2025-03-26;C1308;7;4;2;806,02;0,15;499,73;PIX;Online;1370,23;999,46;370,77;0,2706
108342;2025-05-27;C1065;15;26;2;2954,06;0,0;2304,17;PIX;Online;5908,12;4608,34;1299,78;0,22
108343;2025-09-07;C1838;9;12;1;536,65;0,0;338,09;PIX;Marketplace;536,65;338,09;198,56;0,37
108344;2026-03-06;C0206;1;5;3;588,54;0,15;376,67;PIX;Online;1500,78;1130,01;370,77;0,2471
108345;2025-03-23;C0828;11;12;1;959,08;0,0;652,17;PIX;Online;959,08;652,17;306,91;0,32
108346;2026-04-09;C2316;7;8;1;277,85;0,0;172,27;Boleto;Marketplace;277,85;172,27;105,58;0,38
108347;2026-03-05;C0562;17;1;2;505,97;0,2;303,58;Cartão de crédito;Marketplace;809,55;607,16;202,39;0,25
108348;2025-11-12;C2277;4;3;4;1074,37;0,1;752,06;Cartão de débito;Online;3867,73;3008,24;859,49;0,2222
108349;2025-06-09;C0404;11;3;1;478,2;0,0;325,18;Cartão de débito;Marketplace;478,2;325,18;153,02;0,32
108350;2025-11-10;C1624;8;12;4;195,92;0,15;107,76;Cartão de débito;Marketplace;666,13;431,04;235,09;0,3529
108351;2025-12-25;C1452;15;21;2;1919,73;0,0;1497,39;PIX;Marketplace;3839,46;2994,78;844,68;0,22
108352;2025-01-17;C2289;3;25;1;70,73;0,0;31,83;Boleto;Marketplace;70,73;31,83;38,9;0,55
108353;2025-08-09;C1784;1;7;2;699,74;0,1;447,83;PIX;Marketplace;1259,53;895,66;363,87;0,2889
108354;2025-01-31;C0538;7;11;1;820,81;0,0;508,9;PIX;Online;820,81;508,9;311,91;0,38
