id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal
107561,2025-12-11,C1365,Cadeira,Escritório,1,1109.29,0.1,776.5,DF,Centro-Oeste,PIX,Marketplace
107562,2026-06-18,C0157,Monitor,Eletrônicos,1,745.06,0.05,506.64,PE,Nordeste,Cartão de crédito,Online
107563,2025-03-22,C1705,Suporte para Monitor,Escritório,2,161.67,0.15,88.92,RS,Sul,Cartão de débito,Marketplace
107564,2025-10-26,C1323,Cafeteira,Casa,2,372.57,0,242.17,PA,Norte,Cartão de débito,Online
107565,2026-01-31,C1056,Headset,Eletrônicos,1,760.86,0.1,471.73,ES,Sudeste,Boleto,Marketplace
107566,2026-03-02,C0393,Aspirador,Casa,2,1344.62,0.1,900.9,AL,Nordeste,Cartão de crédito,Marketplace
107567,2026-01-06,C1691,Teclado,Eletrônicos,1,556.09,0,333.65,PI,Nordeste,PIX,Online
107568,2025-01-30,C1736,Cabo USB,Acessórios,1,78.7,0.05,35.41,ES,Sudeste,Cartão de débito,Marketplace
107569,2025-03-05,C1610,Cabo USB,Acessórios,1,75.69,0.05,34.06,SC,Sul,Cartão de débito,Marketplace
107570,2025-03-10,C1279,Cabo USB,Acessórios,1,99.31,0.05,44.69,DF,Centro-Oeste,Boleto,Marketplace
107571,2025-01-19,C0078,Monitor,Eletrônicos,1,903.69,0.05,614.51,SE,Nordeste,Boleto,Marketplace
107572,2026-04-01,C0029,Liquidificador,Casa,2,451.0,0.05,284.13,SP,Sudeste,Cartão de crédito,Marketplace
107573,2026-02-12,C0285,Cadeira,Escritório,1,1372.84,0,960.99,AL,Nordeste,PIX,Online
107574,2026-01-16,C0273,Mouse,Eletrônicos,1,416.54,0,241.59,AC,Norte,Cartão de crédito,Online
107575,2025-04-22,C1126,Suporte para Monitor,Escritório,1,176.07,0.05,96.84,PA,Norte,PIX,Marketplace
107576,2026-01-29,C2401,Liquidificador,Casa,1,285.03,0,179.57,AL,Nordeste,Cartão de crédito,Marketplace
107577,2025-10-09,C1092,Notebook,Eletrônicos,2,3311.86,0,2384.54,MT,Centro-Oeste,Cartão de crédito,Online
107578,2026-04-06,C0562,Mouse,Eletrônicos,2,267.57,0,155.19,ES,Sudeste,Cartão de débito,Online
107579,2025-02-11,C1420,Headset,Eletrônicos,1,852.08,0.05,528.29,RJ,Sudeste,Cartão de débito,Marketplace
107580,2026-01-20,C0862,Headset,Eletrônicos,1,316.2,0.1,196.04,MS,Centro-Oeste,PIX,Marketplace
107581,2026-04-23,C2098,Notebook,Eletrônicos,1,4287.95,0.1,3087.32,PR,Sul,Cartão de crédito,Online
107582,2025-06-17,C0549,Cadeira,Escritório,1,1730.69,0,1211.48,RJ,Sudeste,PIX,Online
107583,2025-03-23,C0325,Air Fryer,Casa,1,987.94,0.05,632.28,MS,Centro-Oeste,Boleto,Online
107584,2026-06-07,C0933,Aspirador,Casa,1,1327.43,0.15,889.38,SP,Sudeste,Boleto,Online
107585,2025-08-24,C2387,Cadeira,Escritório,1,2087.15,0,1461.0,RO,Norte,Cartão de débito,Marketplace
107586,2025-03-20,C0533,Mesa,Escritório,3,1463.32,0.05,995.06,MT,Centro-Oeste,Boleto,Marketplace
107587,2025-03-20,C0014,Cafeteira,Casa,1,771.91,0,501.74,GO,Centro-Oeste,Boleto,Marketplace
107588,2025-07-02,C1810,Aspirador,Casa,1,1346.39,0.05,902.08,MG,Sudeste,Cartão de crédito,Marketplace
107589,2026-03-05,C2452,Monitor,Eletrônicos,2,1679.42,0,1142.01,MS,Centro-Oeste,Cartão de débito,Marketplace
107590,2025-03-23,C0472,Monitor,Eletrônicos,1,2216.96,0.15,1507.53,RJ,Sudeste,Boleto,Online
107591,2025-09-05,C0704,Cabo USB,Acessórios,3,28.38,0.05,12.77,PB,Nordeste,Cartão de crédito,Marketplace
107592,2025-06-03,C0304,Hub USB,Acessórios,1,262.69,0.1,144.48,SP,Sudeste,Boleto,Marketplace
107593,2025-02-27,C1370,Mesa,Escritório,1,1814.45,0,1233.83,SP,Sudeste,Cartão de crédito,Online
107594,2026-05-20,C0339,Luminária,Escritório,1,225.47,0.1,117.24,SE,Nordeste,PIX,Online
107595,2025-09-23,C0861,Cadeira,Escritório,2,1897.2,0.1,1328.04,AL,Nordeste,Cartão de crédito,Online
107596,2026-06-14,C0455,Luminária,Escritório,3,328.63,0.15,170.89,AM,Norte,Cartão de crédito,Marketplace
107597,2025-09-05,C0212,Headset,Eletrônicos,4,809.18,0.1,501.69,PE,Nordeste,Cartão de débito,Online
107598,2026-02-27,C2259,Aspirador,Casa,2,751.27,0,503.35,TO,Norte,Boleto,Online
107599,2026-01-17,C1898,Teclado,Eletrônicos,1,134.62,0.1,80.77,MS,Centro-Oeste,Cartão de débito,Online
107600,2025-08-25,C1815,Hub USB,Acessórios,2,233.64,0.05,128.5,PB,Nordeste,Boleto,Online
107601,2025-12-06,C1977,Cadeira,Escritório,1,585.66,0,409.96,AM,Norte,Cartão de débito,Marketplace
107602,2025-03-15,C1901,Cadeira,Escritório,1,1493.03,0.1,1045.12,PA,Norte,Cartão de débito,Marketplace
107603,2026-05-12,C0698,Mouse,Eletrônicos,1,327.54,0.1,189.97,RN,Nordeste,Cartão de débito,Marketplace
107604,2025-05-04,C0641,Air Fryer,Casa,2,788.49,0,504.63,MG,Sudeste,Cartão de crédito,Online
107605,2026-06-24,C0745,Headset,Eletrônicos,5,760.99,0.05,471.81,AL,Nordeste,Cartão de crédito,Online
107606,2025-04-10,C0001,Smartphone,Eletrônicos,1,2305.24,0.05,1798.09,SE,Nordeste,Boleto,Online
107607,2025-04-05,C0681,Monitor,Eletrônicos,1,1933.99,0.1,1315.11,TO,Norte,Cartão de débito,Marketplace
107608,2026-01-21,C0925,Mesa,Escritório,1,884.08,0,601.17,AC,Norte,PIX,Marketplace
107609,2026-03-04,C1574,Teclado,Eletrônicos,1,234.52,0.1,140.71,PA,Norte,Cartão de crédito,Online
107610,2026-03-31,C0955,Cafeteira,Casa,1,665.55,0.15,432.61,TO,Norte,PIX,Marketplace
107611,2026-06-15,C0286,Monitor,Eletrônicos,1,1950.7,0.1,1326.48,RO,Norte,Cartão de crédito,Marketplace
107612,2025-08-20,C0878,Hub USB,Acessórios,2,195.82,0.05,107.7,CE,Nordeste,PIX,Marketplace
107613,2025-12-30,C1493,Aspirador,Casa,1,1365.45,0,914.85,MG,Sudeste,Cartão de débito,Marketplace
107614,2026-03-31,C1270,Luminária,Escritório,3,138.45,0,71.99,RJ,Sudeste,PIX,Online
107615,2026-01-17,C1433,Headset,Eletrônicos,1,223.28,0.05,138.43,RS,Sul,Boleto,Marketplace
107616,2026-04-08,C1031,Aspirador,Casa,1,1083.64,0.1,726.04,MA,Nordeste,Boleto,Marketplace
107617,2025-10-17,C2367,Carregador,Acessórios,3,138.92,0,69.46,PE,Nordeste,PIX,Online
107618,2025-07-13,C0611,Carregador,Acessórios,1,212.64,0,106.32,MG,Sudeste,Cartão de crédito,Online
107619,2025-10-16,C0797,Headset,Eletrônicos,2,228.89,0.1,141.91,MA,Nordeste,Cartão de crédito,Online
107620,2025-06-02,C1012,Monitor,Eletrônicos,2,909.06,0.1,618.16,PA,Norte,Cartão de crédito,Online
107621,2025-02-11,C0498,Liquidificador,Casa,1,351.77,0.1,221.62,DF,Centro-Oeste,Cartão de crédito,Online
107622,2025-07-27,C0576,Carregador,Acessórios,1,124.02,0,62.01,SP,Sudeste,Boleto,Marketplace
107623,2025-07-01,C1213,Notebook,Eletrônicos,2,2756.43,0.05,1984.63,DF,Centro-Oeste,Cartão de débito,Marketplace
107624,2026-04-09,C1898,Cabo USB,Acessórios,1,68.64,0.05,30.89,AC,Norte,Boleto,Marketplace
107625,2025-01-03,C1892,Cafeteira,Casa,1,1134.83,0.1,737.64,PI,Nordeste,Cartão de débito,Online
107626,2026-05-11,C2473,Mouse,Eletrônicos,2,379.94,0,220.37,AC,Norte,PIX,Marketplace
107627,2025-07-01,C2183,Liquidificador,Casa,1,239.04,0.05,150.6,SE,Nordeste,Boleto,Online
107628,2026-06-10,C1881,Mesa,Escritório,1,539.66,0.15,366.97,PB,Nordeste,PIX,Online
107629,2026-01-27,C1925,Cadeira,Escritório,1,1315.54,0.2,920.88,CE,Nordeste,PIX,Online
107630,2025-07-30,C0672,Teclado,Eletrônicos,3,177.31,0.1,106.39,RN,Nordeste,Cartão de crédito,Online
107631,2026-05-28,C0761,Luminária,Escritório,1,155.38,0.1,80.8,PR,Sul,Cartão de crédito,Marketplace
107632,2025-01-04,C2120,Luminária,Escritório,4,203.57,0.15,105.86,SE,Nordeste,PIX,Online
107633,2025-05-17,C1179,Hub USB,Acessórios,3,196.3,0.15,107.97,MG,Sudeste,Cartão de crédito,Marketplace
107634,2025-04-15,C2000,Hub USB,Acessórios,4,282.15,0.05,155.18,PE,Nordeste,Cartão de crédito,Marketplace
107635,2026-05-17,C1851,Headset,Eletrônicos,2,204.25,0.1,126.64,SC,Sul,Boleto,Marketplace
107636,2026-04-22,C0838,Notebook,Eletrônicos,4,3989.8,0.15,2872.66,TO,Norte,,Online
107637,2025-11-08,C0233,Monitor,Eletrônicos,3,2210.18,0.1,1502.92,AP,Norte,Cartão de débito,Online
107638,2026-02-01,C0705,Cafeteira,Casa,2,1181.45,0.1,767.94,RO,Norte,Boleto,Online
107639,2025-03-26,C0869,Teclado,Eletrônicos,1,260.3,0.05,156.18,RJ,Sudeste,Boleto,Marketplace
107640,2026-03-27,C2416,Teclado,Eletrônicos,4,402.11,0.2,241.27,SE,Nordeste,Cartão de crédito,Marketplace
107641,2026-02-15,C1556,Headset,Eletrônicos,1,718.27,0,445.33,RR,Norte,Cartão de débito,Marketplace
107642,2026-05-20,C0169,Mesa,Escritório,1,744.33,0,506.14,ES,Sudeste,Cartão de débito,Marketplace
107643,2025-05-24,C0349,Smartphone,Eletrônicos,3,1493.32,0.1,1164.79,SE,Nordeste,Cartão de crédito,Marketplace
107644,2026-04-15,C0897,Mouse,Eletrônicos,1,260.1,0,150.86,PE,Nordeste,Cartão de débito,Marketplace
107645,2026-03-18,C2000,Mouse,Eletrônicos,1,388.68,0.1,225.43,GO,Centro-Oeste,PIX,Online
107646,2025-11-04,C2220,Cadeira,Escritório,1,2461.26,0,1722.88,SP,Sudeste,Boleto,Online
107647,2026-01-22,C2099,Mouse,Eletrônicos,3,448.05,0.05,259.87,ES,Sudeste,PIX,Marketplace
107648,2026-04-13,C1983,Carregador,Acessórios,1,190.23,0.05,95.11,AM,Norte,Cartão de débito,Marketplace
107649,2025-05-29,C1465,Teclado,Eletrônicos,2,263.59,0.1,158.15,MS,Centro-Oeste,Cartão de crédito,Marketplace
107650,2026-03-06,C2055,Cafeteira,Casa,1,1019.29,0,662.54,MA,Nordeste,Cartão de crédito,Online
107651,2026-02-05,C0273,Mouse,Eletrônicos,5,326.84,0,189.57,PR,Sul,Cartão de débito,Marketplace
107652,2025-11-19,C1547,Hub USB,Acessórios,2,157.31,0.1,86.52,RR,Norte,Cartão de débito,Marketplace
107653,2026-04-24,C0936,Luminária,Escritório,4,130.18,0.1,67.69,TO,Norte,PIX,Online
107654,2026-03-02,C1844,Luminária,Escritório,1,88.87,0,46.21,PR,Sul,Cartão de débito,Marketplace
107655,2026-05-13,C1097,Mouse,Eletrônicos,1,95.71,0.15,55.51,RJ,Sudeste,Boleto,Online
107656,2026-02-15,C1786,Hub USB,Acessórios,1,196.27,0.15,107.95,CE,Nordeste,Boleto,Online
107657,2026-01-29,C1028,Cadeira,Escritório,5,735.42,0,514.79,SP,Sudeste,Boleto,Marketplace
107658,2025-02-15,C0629,Suporte para Monitor,Escritório,2,530.37,0,291.7,CE,Nordeste,PIX,Online
107659,2025-12-30,C1683,Cafeteira,Casa,1,792.04,0,514.83,PE,Nordeste,Cartão de crédito,Marketplace
107660,2025-03-01,C1758,Smartphone,Eletrônicos,2,4461.94,0.1,3480.31,PB,Nordeste,Cartão de crédito,Online
107661,2025-08-11,C0603,Suporte para Monitor,Escritório,1,589.74,0.05,324.36,SP,Sudeste,PIX,Marketplace
107662,2025-06-07,C0758,Cafeteira,Casa,2,210.07,0,136.55,MT,Centro-Oeste,PIX,Marketplace
107663,2025-10-18,C0228,Headset,Eletrônicos,1,666.19,0,413.04,SE,Nordeste,PIX,Marketplace
107664,2026-06-22,C1980,Mesa,Escritório,3,487.03,0,331.18,AP,Norte,Cartão de crédito,Marketplace
107665,2025-02-14,C1345,Smartphone,Eletrônicos,1,1165.97,0,909.46,SE,Nordeste,PIX,Online
107666,2026-06-22,C1577,Mesa,Escritório,1,909.14,0,618.22,AC,Norte,Cartão de crédito,Marketplace
107667,2025-04-12,C1295,Aspirador,Casa,2,1070.07,0.1,716.95,PB,Nordeste,Cartão de crédito,Marketplace
107668,2026-05-19,C1699,Cadeira,Escritório,1,1656.0,0.1,1159.2,AP,Norte,Cartão de débito,Online
107669,2025-05-03,C2336,Liquidificador,Casa,1,199.77,0,125.86,MG,Sudeste,PIX,Online
107670,2026-01-10,C1192,Suporte para Monitor,Escritório,2,139.62,0.2,76.79,RO,Norte,Boleto,Online
107671,2025-07-01,C0566,Monitor,Eletrônicos,1,1926.28,0.2,1309.87,RO,Norte,Boleto,Marketplace
107672,2026-03-07,C1538,Headset,Eletrônicos,1,322.02,0,199.65,RO,Norte,,Marketplace
107673,2025-11-06,C2142,Smartphone,Eletrônicos,2,1169.92,0.1,912.54,RN,Nordeste,PIX,Marketplace
107674,2025-11-02,C1669,Teclado,Eletrônicos,2,559.87,0.2,335.92,ES,Sudeste,Cartão de crédito,Online
107675,2026-04-21,C1485,Suporte para Monitor,Escritório,1,593.24,0,326.28,SC,Sul,Boleto,Marketplace
107676,2025-01-13,C1027,Hub USB,Acessórios,1,283.92,0.1,156.16,MT,Centro-Oeste,Boleto,Marketplace
107677,2025-08-21,C2469,Smartphone,Eletrônicos,1,1147.01,0,894.67,AL,Nordeste,Cartão de débito,Online
107678,2025-12-02,C1973,Cadeira,Escritório,1,868.08,0,607.66,RS,Sul,Cartão de crédito,Online
107679,2025-03-07,C0617,Headset,Eletrônicos,1,641.93,0.1,398.0,BA,Nordeste,PIX,Online
107680,2025-10-23,C0489,Mouse,Eletrônicos,1,258.1,0.05,149.7,SC,Sul,Cartão de crédito,Marketplace
107681,2026-02-06,C1690,Cadeira,Escritório,2,2334.64,0,1634.25,AP,Norte,Cartão de crédito,Online
107682,2025-12-06,C1245,Carregador,Acessórios,1,216.78,0.1,108.39,AM,Norte,Cartão de débito,Online
107683,2026-01-03,C0139,Smartphone,Eletrônicos,1,2503.32,0,1952.59,MA,Nordeste,,Marketplace
107684,2026-04-20,C1827,Mouse,Eletrônicos,2,118.27,0,68.6,MG,Sudeste,PIX,Marketplace
107685,2026-06-18,C2196,Mouse,Eletrônicos,1,201.9,0.05,117.1,GO,Centro-Oeste,Cartão de crédito,Online
107686,2025-11-25,C0640,Aspirador,Casa,1,669.28,0.15,448.42,AC,Norte,PIX,Marketplace
107687,2025-10-11,C0385,Suporte para Monitor,Escritório,3,343.13,0.1,188.72,MT,Centro-Oeste,Cartão de crédito,Online
107688,2025-06-21,C0856,Mouse,Eletrônicos,1,190.1,0.05,110.26,BA,Nordeste,Boleto,Marketplace
107689,2025-02-03,C0718,Carregador,Acessórios,2,123.52,0.15,61.76,MA,Nordeste,Boleto,Marketplace
107690,2026-02-26,C1420,Headset,Eletrônicos,3,722.22,0,447.78,MG,Sudeste,PIX,Marketplace
107691,2026-06-21,C1187,Mouse,Eletrônicos,1,482.52,0.15,279.86,RR,Norte,Cartão de débito,Online
107692,2025-04-06,C1746,Smartphone,Eletrônicos,1,4337.9,0.2,3383.56,SC,Sul,Cartão de débito,Marketplace
107693,2025-04-04,C0798,Luminária,Escritório,1,183.76,0,95.56,AP,Norte,Cartão de crédito,Online
107694,2025-09-22,C2343,Hub USB,Acessórios,2,107.3,0,59.02,SP,Sudeste,Boleto,Marketplace
107695,2025-02-20,C2033,Monitor,Eletrônicos,1,1931.66,0.05,1313.53,RJ,Sudeste,PIX,Marketplace
107696,2026-01-30,C0567,Cadeira,Escritório,5,876.83,0.1,613.78,PI,Nordeste,Boleto,Marketplace
107697,2025-03-06,C1156,Luminária,Escritório,3,226.1,0.1,117.57,DF,Centro-Oeste,Cartão de crédito,Marketplace
107698,2025-01-30,C2403,Teclado,Eletrônicos,1,533.3,0.2,319.98,PB,Nordeste,Boleto,Online
107699,2025-05-12,C1597,Cafeteira,Casa,3,1039.41,0.1,675.62,PR,Sul,PIX,Online
107700,2025-08-27,C0398,Monitor,Eletrônicos,1,1146.53,0.05,779.64,RR,Norte,Cartão de crédito,Online
107701,2025-01-01,C0665,Air Fryer,Casa,1,638.83,0.05,408.85,PA,Norte,Boleto,Marketplace
107702,2026-03-12,C1204,Notebook,Eletrônicos,1,4277.86,0.2,3080.06,DF,Centro-Oeste,Cartão de crédito,Online
107703,2025-06-09,C2308,Hub USB,Acessórios,2,175.46,0,96.5,CE,Nordeste,PIX,Marketplace
107704,2025-12-16,C1836,Teclado,Eletrônicos,1,241.85,0,145.11,CE,Nordeste,Cartão de crédito,Marketplace
107705,2025-02-21,C0217,Smartphone,Eletrônicos,1,3506.79,0,2735.3,PI,Nordeste,Cartão de crédito,Marketplace
107706,2025-08-13,C1262,Air Fryer,Casa,3,983.81,0,629.64,PI,Nordeste,PIX,Marketplace
107707,2025-03-02,C1760,Mesa,Escritório,1,1839.65,0.2,1250.96,RS,Sul,Cartão de débito,Marketplace
107708,2026-01-20,C2386,Cafeteira,Casa,2,1115.64,0,725.17,PA,Norte,Cartão de crédito,Online
107709,2025-05-21,C1459,Mesa,Escritório,1,1665.37,0.1,1132.45,PB,Nordeste,Cartão de crédito,Marketplace
107710,2025-08-05,C0932,Liquidificador,Casa,3,132.37,0,83.39,AP,Norte,Boleto,Marketplace
107711,2025-04-13,C1131,Mesa,Escritório,1,1016.29,0.15,691.08,SC,Sul,Boleto,Online
107712,2026-02-21,C1010,Cadeira,Escritório,3,995.43,0,696.8,RR,Norte,Cartão de débito,Online
107713,2025-03-16,C0375,Aspirador,Casa,1,397.78,0.05,266.51,RS,Sul,Boleto,Marketplace
107714,2025-04-26,C1981,Air Fryer,Casa,2,962.1,0.1,615.74,ES,Sudeste,PIX,Online
107715,2025-06-12,C1776,Teclado,Eletrônicos,2,719.77,0.05,431.86,MS,Centro-Oeste,Boleto,Online
107716,2025-07-14,C1520,Hub USB,Acessórios,1,131.17,0,72.14,BA,Nordeste,Boleto,Marketplace
107717,2025-12-07,C2438,Cafeteira,Casa,1,340.71,0,221.46,RR,Norte,Boleto,Marketplace
107718,2026-04-06,C1236,Suporte para Monitor,Escritório,1,332.75,0.1,183.01,MG,Sudeste,Boleto,Marketplace
107719,2025-05-20,C1504,Mouse,Eletrônicos,1,293.47,0.05,170.21,AL,Nordeste,Cartão de crédito,Online
107720,2025-06-08,C0261,Teclado,Eletrônicos,2,799.07,0,479.44,PR,Sul,Cartão de débito,Online
107721,2025-12-06,C1130,Liquidificador,Casa,1,186.24,0.1,117.33,ES,Sudeste,PIX,Marketplace
107722,2025-09-15,C0750,Luminária,Escritório,1,198.33,0,103.13,PR,Sul,Boleto,Online
107723,2025-01-10,C1927,Headset,Eletrônicos,1,208.65,0,129.36,PA,Norte,Boleto,Online
107724,2026-06-05,C0775,Hub USB,Acessórios,5,220.27,0.15,121.15,MA,Nordeste,Cartão de débito,Online
107725,2025-05-08,C1778,Headset,Eletrônicos,1,192.9,0,119.6,SP,Sudeste,Cartão de crédito,Online
107726,2026-04-05,C0172,Luminária,Escritório,1,126.35,0.2,65.7,RO,Norte,Cartão de crédito,Marketplace
107727,2025-10-17,C1061,Cabo USB,Acessórios,2,24.97,0,11.24,PA,Norte,Cartão de débito,Online
107728,2025-05-11,C0670,Headset,Eletrônicos,2,463.1,0.05,287.12,SC,Sul,Cartão de débito,Online
107729,2025-06-19,C1217,Cabo USB,Acessórios,2,82.27,0.1,37.02,PB,Nordeste,Cartão de crédito,Online
107730,2025-08-02,C1248,Carregador,Acessórios,1,180.75,0.2,90.38,MS,Centro-Oeste,PIX,Online
107731,2025-06-04,C1308,Cafeteira,Casa,1,672.93,0.1,437.4,AP,Norte,Cartão de débito,Online
107732,2026-03-29,C0259,Luminária,Escritório,1,255.49,0,132.85,PB,Nordeste,Cartão de crédito,Marketplace
107733,2025-10-21,C1658,Mesa,Escritório,1,463.95,0,315.49,GO,Centro-Oeste,PIX,Marketplace
107734,2026-05-28,C1386,Mesa,Escritório,5,1343.3,0.1,913.44,AM,Norte,Cartão de crédito,Online
107735,2026-04-29,C1881,Aspirador,Casa,2,565.06,0.1,378.59,MS,Centro-Oeste,PIX,Marketplace
107736,2025-04-18,C0507,Cafeteira,Casa,2,996.84,0,647.95,MG,Sudeste,Cartão de débito,Online
107737,2025-07-10,C0429,Smartphone,Eletrônicos,3,4078.3,0,3181.07,AP,Norte,Boleto,Marketplace
107738,2026-01-01,C0375,Mouse,Eletrônicos,2,321.36,0,186.39,PA,Norte,Cartão de crédito,Online
107739,2026-06-14,C1018,Mouse,Eletrônicos,1,119.57,0.05,69.35,RR,Norte,Cartão de débito,Online
107740,2025-02-26,C1821,Notebook,Eletrônicos,1,5486.66,0.15,3950.4,MT,Centro-Oeste,Boleto,Online
107741,2025-12-31,C1048,Notebook,Eletrônicos,1,2629.86,0.1,1893.5,RR,Norte,Cartão de crédito,Online
107742,2026-02-23,C1682,Suporte para Monitor,Escritório,1,577.41,0,317.58,RS,Sul,Cartão de débito,Marketplace
107743,2025-05-30,C0990,Mouse,Eletrônicos,2,472.89,0.2,274.28,RN,Nordeste,PIX,Marketplace
107744,2025-10-01,C2325,Mesa,Escritório,2,1089.51,0.05,740.87,MS,Centro-Oeste,Cartão de débito,Online
107745,2025-11-04,C2143,Mesa,Escritório,2,979.52,0.05,666.07,RS,Sul,Cartão de débito,Marketplace
107746,2025-03-31,C1675,Cabo USB,Acessórios,1,71.48,0.1,32.17,PI,Nordeste,Boleto,Online
107747,2025-05-12,C1493,Luminária,Escritório,1,375.07,0,195.04,DF,Centro-Oeste,Boleto,Marketplace
107748,2026-04-08,C0547,Mouse,Eletrônicos,1,94.08,0,54.57,PR,Sul,Cartão de crédito,Online
107749,2025-02-16,C1949,Liquidificador,Casa,1,555.67,0.05,350.07,PR,Sul,Cartão de débito,Marketplace
107750,2025-11-16,C2100,Mouse,Eletrônicos,1,339.14,0.15,196.7,PI,Nordeste,PIX,Marketplace
107751,2026-05-11,C0841,Carregador,Acessórios,1,249.66,0,124.83,RN,Nordeste,,Marketplace
107752,2026-04-12,C0050,Cabo USB,Acessórios,2,90.0,0.15,40.5,TO,Norte,Cartão de débito,Marketplace
107753,2026-05-02,C0580,Suporte para Monitor,Escritório,2,119.58,0.05,65.77,ES,Sudeste,PIX,Marketplace
107754,2025-02-03,C0362,Mesa,Escritório,1,1986.17,0.05,1350.6,PR,Sul,Cartão de débito,Online
107755,2026-04-18,C0150,Aspirador,Casa,4,525.2,0,351.88,PR,Sul,Boleto,Online
107756,2025-08-26,C1624,Mesa,Escritório,1,517.18,0.05,351.68,PI,Nordeste,Boleto,Marketplace
107757,2025-12-13,C2336,Liquidificador,Casa,2,252.28,0.05,158.94,BA,Nordeste,Boleto,Online
107758,2026-06-21,C0254,Carregador,Acessórios,2,88.61,0,44.3,DF,Centro-Oeste,Boleto,Marketplace
107759,2026-06-24,C0267,Liquidificador,Casa,1,290.57,0.1,183.06,PR,Sul,PIX,Online
107760,2025-07-06,C1439,Smartphone,Eletrônicos,1,4662.42,0,3636.69,SP,Sudeste,Cartão de débito,Online
107761,2025-07-25,C1949,Cabo USB,Acessórios,3,24.06,0,10.83,GO,Centro-Oeste,Boleto,Online
107762,2025-09-13,C0546,Cafeteira,Casa,3,313.64,0.1,203.87,GO,Centro-Oeste,Cartão de débito,Marketplace
107763,2025-02-10,C0808,Cafeteira,Casa,2,823.99,0.05,535.59,PB,Nordeste,Boleto,Marketplace
107764,2025-08-18,C1576,Aspirador,Casa,1,879.82,0.1,589.48,GO,Centro-Oeste,Cartão de débito,Online
107765,2025-05-21,C2247,Suporte para Monitor,Escritório,2,157.08,0.2,86.39,AC,Norte,PIX,Online
107766,2025-02-10,C2419,Luminária,Escritório,1,390.47,0.2,203.04,RJ,Sudeste,Cartão de crédito,Marketplace
107767,2025-03-15,C0953,Mesa,Escritório,1,594.83,0.1,404.48,SC,Sul,Boleto,Marketplace
107768,2025-01-16,C1830,Cafeteira,Casa,1,1000.26,0.05,650.17,RN,Nordeste,Cartão de débito,Marketplace
107769,2026-02-03,C0314,Liquidificador,Casa,1,585.69,0.05,368.98,RO,Norte,Cartão de crédito,Online
107770,2026-04-13,C2464,Cabo USB,Acessórios,1,29.79,0.05,13.41,MA,Nordeste,Cartão de débito,Online
107771,2026-02-24,C0594,Smartphone,Eletrônicos,1,2175.14,0,1696.61,AM,Norte,Cartão de crédito,Marketplace
107772,2025-05-11,C0974,Luminária,Escritório,1,146.02,0.1,75.93,PA,Norte,Cartão de débito,Online
107773,2026-05-26,C0736,Suporte para Monitor,Escritório,2,117.4,0.05,64.57,TO,Norte,PIX,Marketplace
107774,2025-09-18,C0488,Monitor,Eletrônicos,2,2469.2,0.2,1679.06,RS,Sul,Cartão de crédito,Marketplace
107775,2025-12-02,C1504,Liquidificador,Casa,1,407.71,0.1,256.86,RS,Sul,PIX,Online
107776,2026-01-11,C1959,Notebook,Eletrônicos,2,5554.66,0.15,3999.36,RS,Sul,Cartão de débito,Online
107777,2025-09-05,C0009,Luminária,Escritório,4,145.85,0.05,75.84,AP,Norte,Cartão de débito,Marketplace
107778,2026-02-24,C1066,Smartphone,Eletrônicos,1,3425.96,0.1,2672.25,RN,Nordeste,Cartão de crédito,Online
107779,2026-05-16,C2499,Mesa,Escritório,3,1461.76,0,994.0,RO,Norte,Cartão de débito,Online
107780,2025-05-01,C1728,Cafeteira,Casa,4,1025.99,0,666.89,RO,Norte,Cartão de débito,Marketplace
107781,2025-09-04,C0327,Suporte para Monitor,Escritório,5,245.95,0,135.27,SC,Sul,Cartão de crédito,Marketplace
107782,2025-02-21,C2085,Cafeteira,Casa,3,1008.22,0,655.34,SE,Nordeste,Boleto,Online
107783,2026-05-16,C2236,Cabo USB,Acessórios,4,33.5,0.1,15.08,GO,Centro-Oeste,Cartão de débito,Online
107784,2025-08-13,C1130,Mouse,Eletrônicos,4,187.76,0.1,108.9,AP,Norte,Cartão de débito,Online
107785,2026-05-27,C2118,Hub USB,Acessórios,1,165.43,0.1,90.99,AC,Norte,PIX,Online
107786,2026-03-02,C1488,Hub USB,Acessórios,2,154.49,0.1,84.97,PI,Nordeste,Boleto,Online
107787,2025-09-18,C0495,Smartphone,Eletrônicos,1,4460.07,0,3478.85,PR,Sul,Cartão de crédito,Marketplace
107788,2025-03-26,C0094,Headset,Eletrônicos,1,240.21,0.15,148.93,RJ,Sudeste,Cartão de crédito,Marketplace
107789,2025-11-26,C1383,Liquidificador,Casa,4,209.4,0,131.92,MS,Centro-Oeste,PIX,Online
107790,2025-10-04,C1039,Mouse,Eletrônicos,1,237.64,0.2,137.83,CE,Nordeste,Boleto,Marketplace
107791,2026-04-21,C0011,Air Fryer,Casa,2,452.46,0.05,289.57,PI,Nordeste,Cartão de débito,Online
107792,2025-06-23,C0999,Air Fryer,Casa,2,982.35,0.05,628.7,SP,Sudeste,PIX,Online
107793,2025-05-31,C1451,Liquidificador,Casa,2,151.85,0,95.67,RS,Sul,PIX,Online
107794,2025-05-04,C1530,Headset,eletronicos,1,719.99,0.05,446.39,PR,Sul,PIX,Online
